position,artist,track,year,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,uri,duration_ms,time_signature
384,Lange & Sarah Howells,Out Of The Sky ft. Sarah Howells - Kyau & Albert Mix,2008,0.668,0.884,0,-6.784,0.0469,0.000245,0.228,0.0987,0.366,132.006,7jlrYZaDZ0kziLxMt6H0rx,spotify:track:7jlrYZaDZ0kziLxMt6H0rx,441253,4
383,Envio,For You - The Blizzard Remix,2008,0.59,0.92,0,-7.603,0.0484,0.000718,0.271,0.598,0.521,129.987,2DJD0GlnplgDevjBoDHrQv,spotify:track:2DJD0GlnplgDevjBoDHrQv,528865,4
382,Armin van Buuren & Lauren Evans,Alone,2013,0.55,0.861,10,-6.526,0.0402,0.00592,0.00143,0.107,0.37,127.987,2N2Mp4HjnYcmrZ2YqrKedy,spotify:track:2N2Mp4HjnYcmrZ2YqrKedy,244067,4
381,Andy Blueman,Time To Rest - Extended Mix,2017,0.44,0.82,10,-9.333,0.0366,2.88e-05,0.901,0.199,0.157,138.014,57VSH1HqKXmSTnv4N8hSzz,spotify:track:57VSH1HqKXmSTnv4N8hSzz,667826,4
380,Atlantis & ReOrder,Fiji - ReOrder Extended Remix,2019,0.491,0.99,10,-5.755,0.0533,2.08e-05,0.821,0.405,0.282,137.997,410S92a759BdY9fLhfP0O2,spotify:track:410S92a759BdY9fLhfP0O2,361770,4
379,Cosmic Gate & JES,Fall Into You - Extended Mix,2016,0.654,0.78,4,-5.979,0.242,0.00209,0.0504,0.074,0.172,127.962,476l2UIts2L4pzjGVfsQLN,spotify:track:476l2UIts2L4pzjGVfsQLN,394098,4
378,Markus Schulz & Andy Moor,Daydream - Lemon and Einar K Uplifting Remix,2008,0.569,0.84,0,-8.775,0.0488,0.000228,0.797,0.6,0.379,134.007,0zi5ttm9AOOcMhuwNLjQQH,spotify:track:0zi5ttm9AOOcMhuwNLjQQH,446547,4
377,Cold Blue & Del Mar & Sebastian Brandt,11 Days - Sebastian Brandt Remix,2015,0.496,0.839,8,-7.262,0.0402,0.00188,0.888,0.286,0.0407,138.001,2uiKNjQRlj90lR9Ms06NkD,spotify:track:2uiKNjQRlj90lR9Ms06NkD,506530,4
376,Armin van Buuren,I Don't Own You,2010,0.569,0.664,3,-8.945,0.0293,0.0297,0.858,0.11,0.0483,134.99,18s5HkCmbwJm1UIkDQXJWG,spotify:track:18s5HkCmbwJm1UIkDQXJWG,405107,4
375,Bobina & Betsie Larkin,You Belong To Me - Original Vox,2011,0.628,0.768,11,-7.638,0.0369,8.03e-05,0.00203,0.0549,0.259,134.982,0ZkhFENYKIm1ipxPVrkBQd,spotify:track:0ZkhFENYKIm1ipxPVrkBQd,510714,4
374,Svenson & Gielen,Twisted - Original Mix,2001,0.613,0.972,9,-8.336,0.0439,0.000744,0.923,0.0267,0.376,139.996,7sxlsxI5x0g6bINKeJ0d2O,spotify:track:7sxlsxI5x0g6bINKeJ0d2O,529813,4
373,Armin van Buuren & Sam Martin,Miles Away - Extended Mix,2019,0.525,0.98,5,-3.483,0.0518,0.000149,0.0452,0.113,0.119,139.982,1EDf7nLxhTvMRA9knxju96,spotify:track:1EDf7nLxhTvMRA9knxju96,349821,4
372,Gareth Emery & Emma Hewitt,Take Everything - Extended Mix,2018,0.579,0.819,6,-5.94,0.0552,0.00933,0.00524,0.0659,0.363,133.919,5jLnmqmW9HxBEDX9bef8de,spotify:track:5jLnmqmW9HxBEDX9bef8de,268881,4
371,Galen Behr & Hydroid & Orjan Nilsen,Carabella - Galen Behr vs Orjan Nilsen Extended Remix,2006,0.586,0.962,5,-6.681,0.0404,0.000143,0.894,0.674,0.119,137.997,3e3lM9qHJgVABWbO76Uf0Y,spotify:track:3e3lM9qHJgVABWbO76Uf0Y,468232,4
370,8 Wonders,The Morning After - The Thrillseekers Remix,2007,0.666,0.726,1,-7.639,0.0371,0.00107,0.93,0.249,0.291,138.002,3mdhV5Un3XbY8fkNtxpA6X,spotify:track:3mdhV5Un3XbY8fkNtxpA6X,435907,4
369,Basic Dawn & Nu NRG,Pure Thrust - NU NRG Remix,2012,0.597,0.94,9,-10.556,0.0729,7.26e-05,0.683,0.121,0.279,141.981,0uR8LuCtyxL0cDKk2Ru8gc,spotify:track:0uR8LuCtyxL0cDKk2Ru8gc,422150,4
368,Solarstone & Aly & Fila,Fireisland - Aly & Fila Uplifting Mix,2012,0.476,0.914,7,-7.028,0.0718,0.00133,0.874,0.177,0.259,140.017,2dmqHXpJJOmSyyMIlruPeh,spotify:track:2dmqHXpJJOmSyyMIlruPeh,479016,4
367,Protoculture,The Descent - Extended Mix,2017,0.5,0.932,1,-6.649,0.0526,1.23e-05,0.846,0.156,0.0333,128.056,42mEdJuHv27KrnjWYsOFp3,spotify:track:42mEdJuHv27KrnjWYsOFp3,380000,4
366,Aly & Fila & Philippe El Sisi & Omar Sherif & Karim Youssef,The Chronicles - Extended Mix,2017,0.518,0.976,8,-4.761,0.0837,0.000103,0.686,0.39,0.508,138.007,07ECF7UKD6bznvzExSaL0F,spotify:track:07ECF7UKD6bznvzExSaL0F,514286,4
365,Armin van Buuren & Mr. Probz & Mark Sixma,Another You - Mark Sixma Remix,2015,0.642,0.939,11,-3.41,0.0932,0.00531,0.0318,0.433,0.34,127.971,4V2zA8IDEMnU5PLdk88t3B,spotify:track:4V2zA8IDEMnU5PLdk88t3B,281719,4
364,Armin van Buuren & HALIENE,Song I Sing - Extended Mix,2019,0.741,0.682,9,-5.398,0.0684,0.00676,0.00952,0.262,0.0778,129.965,6GGvjD0lesZnXP5uhQrbzQ,spotify:track:6GGvjD0lesZnXP5uhQrbzQ,428423,4
363,Aly & Fila & Roger Shah & Adrina Thorpe,Perfect Love - Original Mix,2012,0.715,0.66,9,-6.825,0.0425,0.00288,0.0399,0.0494,0.633,131.993,4WDZOj8EVSmUhAtl5cJXhL,spotify:track:4WDZOj8EVSmUhAtl5cJXhL,394545,4
362,JES & Will Atkinson,Imagination - Will Atkinson Extended Remix,2019,0.53,0.978,0,-5.174,0.0643,0.00301,0.315,0.275,0.336,139.984,5Ge0MqeTljiZ84X7sWpipK,spotify:track:5Ge0MqeTljiZ84X7sWpipK,531429,4
361,Armin van Buuren & Rising Star,Clear Blue Moon - Original Mix,2002,0.557,0.946,10,-9.313,0.058,4.76e-05,0.825,0.115,0.153,136.97,39l0gBYeV7wAU6gS32r7Xn,spotify:track:39l0gBYeV7wAU6gS32r7Xn,447280,4
360,Above & Beyond & Richard Bedford,Bittersweet & Blue - Above & Beyond Extended Club Mix,2020,0.652,0.543,10,-6.223,0.039,0.000506,0.127,0.155,0.154,127.981,5w9MjndiF9BC3TrssWWf4A,spotify:track:5w9MjndiF9BC3TrssWWf4A,376992,4
359,Chicane & Justine Suissa & The Thrillseekers,Autumn Tactics - The Thrillseekers Remix,2000,0.588,0.648,2,-8.902,0.032,0.00744,0.707,0.0968,0.339,135.966,60iQ75aP8VjfQMInz1mBpw,spotify:track:60iQ75aP8VjfQMInz1mBpw,442517,4
358,Armin van Buuren & Jennifer Rene,Fine Without You - Extended mix,2009,0.625,0.823,7,-9.91,0.0274,0.00365,0.352,0.286,0.714,133.981,1L2vPdMFAeLLDKwcU4Qqp1,spotify:track:1L2vPdMFAeLLDKwcU4Qqp1,399710,4
357,Chicane,Offshore,2007,0.589,0.694,5,-9.043,0.0288,0.0568,0.866,0.18,0.44,127.886,59p0nAwXrILPtTa5SMtWub,spotify:track:59p0nAwXrILPtTa5SMtWub,417808,4
356,Alex M.O.R.P.H. & Natalie Gioia,My Heaven - Original Mix,2014,0.573,0.738,6,-5.504,0.0438,0.000138,0.764,0.0763,0.182,132.002,6tr2SVCzTWv2rYelX3QT9z,spotify:track:6tr2SVCzTWv2rYelX3QT9z,393647,4
355,Nalin & Kane,Beachball - Original Club Mix,1997,0.821,0.805,0,-8.766,0.0389,0.0239,0.926,0.083,0.403,133.992,1e7dNoyDnGH6QbR01djVGy,spotify:track:1e7dNoyDnGH6QbR01djVGy,622867,4
354,Kyau & Albert,Made Of Sun - Kyau & Albert Hard Dub,2005,0.727,0.812,9,-8.146,0.0703,0.000292,0.455,0.18,0.119,138.005,2wTTkTaeLMczdFtPaWJVey,spotify:track:2wTTkTaeLMczdFtPaWJVey,432080,4
353,Ferry Corsten & Ciaran McAuley,Mo Chara - Extended Mix,2020,0.518,0.92,1,-6.007,0.044,0.000121,0.866,0.0752,0.254,135.99,3FJ7I53vbPv35gUxevaPHH,spotify:track:3FJ7I53vbPv35gUxevaPHH,401602,4
352,Armin van Buuren & Bonnie McKee & ReOrder,Lonely For You - ReOrder Extended Remix,2019,0.544,0.966,11,-5.681,0.0482,0.000419,0.614,0.048,0.319,137.986,7GGwVZuhTdBsPgJJKXOH6x,spotify:track:7GGwVZuhTdBsPgJJKXOH6x,368696,4
351,Vincent de Moor & Cosmic Gate,Fly Away - Cosmic Gate Remix,2000,0.537,0.869,1,-10.364,0.04,0.00196,0.908,0.098,0.46,136.007,0mkU8U8ybevy4a1q5xDpfN,spotify:track:0mkU8U8ybevy4a1q5xDpfN,547348,3
350,Aly & Fila & Ferry Tayle,Concorde - Extended Mix,2017,0.494,0.977,7,-4.966,0.0602,0.000195,0.862,0.0886,0.218,137.994,2xLurzWoeK0HfdtXUAxzxL,spotify:track:2xLurzWoeK0HfdtXUAxzxL,545143,4
349,Marco V,Simulated - Original Mix,2001,0.67,0.977,6,-6.416,0.0869,0.000624,0.662,0.107,0.7,135.001,77d2Hrr6wDJ82Vfnq36ijE,spotify:track:77d2Hrr6wDJ82Vfnq36ijE,469787,4
348,Chicane & Ferry Corsten,One Thousand Suns - Original Mix,2012,0.484,0.626,2,-9.114,0.0318,0.000214,0.927,0.0845,0.414,127.993,1lDmHiLgwQbRKfNtxlWVTg,spotify:track:1lDmHiLgwQbRKfNtxlWVTg,480650,4
347,Armin van Buuren & Laura Jansen,Sound Of The Drums,2013,0.615,0.57,8,-8.975,0.0384,0.482,0.00146,0.146,0.312,131.855,7aM2uzoy4tcaELdvGLtsDZ,spotify:track:7aM2uzoy4tcaELdvGLtsDZ,235880,4
346,Armin van Buuren & ARTY,Nehalennia - Original Mix,2013,0.598,0.76,4,-9.881,0.0693,0.000282,0.696,0.151,0.303,131.999,68vPrxwgb6ewsQ6BWybnEj,spotify:track:68vPrxwgb6ewsQ6BWybnEj,445455,4
345,Chicane & Bryan Adams,Don't Give Up,2000,0.766,0.752,10,-9.023,0.0513,0.13,0.561,0.11,0.328,130.997,6xjHl59gsJXF03GgkBcv8e,spotify:track:6xjHl59gsJXF03GgkBcv8e,516640,4
344,Armin van Buuren & Sander van Doorn,Control Freak - Sander van Doorn Remix,2006,0.646,0.769,6,-10.066,0.0512,0.0399,0.89,0.0479,0.158,136.024,27ZZH53psVHr4bRKrVICZ3,spotify:track:27ZZH53psVHr4bRKrVICZ3,438274,4
343,Robert Nickson,Spiral,2010,0.507,0.635,9,-8.38,0.0433,2.37e-05,0.835,0.0519,0.149,137.0,4n5rZpRRb4rzRVRao6gm7a,spotify:track:4n5rZpRRb4rzRVRao6gm7a,554725,4
342,Rex Mundi & Susana,Nothing At All - Original Mix,2009,0.656,0.529,10,-14.919,0.083,0.000861,0.121,0.658,0.362,127.976,4FGF6jhevD51g2g54l6zt8,spotify:track:4FGF6jhevD51g2g54l6zt8,517513,4
341,Orjan Nilsen & Dennis Sheperd & Nifra & Estiva,Cabin Fever - Orjan Nilsen Extended Club Mix,2019,0.717,0.903,9,-3.481,0.0925,0.003,0.125,0.418,0.526,127.988,5MGCLDGDURTZhg97KyNgUq,spotify:track:5MGCLDGDURTZhg97KyNgUq,289697,4
340,Armin van Buuren & Nadia Ali,Feels So Good - Armin van Buuren Club Mix,2011,0.774,0.736,10,-6.873,0.0819,0.000921,0.448,0.11,0.415,130.007,45xF9Aze9EnWu2FEAwqT0E,spotify:track:45xF9Aze9EnWu2FEAwqT0E,386102,4
339,Dash Berlin & Jorn Van Deynhoven,Never Cry Again - Jorn van Deynhoven Remix,2010,0.464,0.906,5,-7.329,0.0453,0.000112,0.793,0.425,0.412,136.989,6bVMRYDQZlMc9a2YrIsly8,spotify:track:6bVMRYDQZlMc9a2YrIsly8,456983,4
338,Andrew Bayer,Magitek - Extended Mix,2019,0.578,0.89,11,-6.971,0.0636,0.00684,0.209,0.0805,0.0916,128.044,708gKrtxgCnb2L5qhE20Af,spotify:track:708gKrtxgCnb2L5qhE20Af,421875,4
337,Armin van Buuren,Together (In A State Of Trance) - Original Mix,2015,0.654,0.914,5,-5.109,0.0346,0.000539,0.816,0.0814,0.487,129.997,5hCPFtSkRr5R52NCxIQO4i,spotify:track:5hCPFtSkRr5R52NCxIQO4i,353477,4
336,Oceanlab & Above & Beyond,Breaking Ties - Above & Beyond Analogue Haven Mix,2008,0.537,0.939,7,-8.653,0.0362,0.0642,0.811,0.149,0.239,138.02,5iYIXyhGscCWk6ztvVjI1A,spotify:track:5iYIXyhGscCWk6ztvVjI1A,487080,4
335,Simon Patterson,Taxi,2010,0.595,0.863,0,-9.147,0.0616,0.00119,0.853,0.111,0.222,139.98,5O3BQ3WxGK7tmd0CrwYrE1,spotify:track:5O3BQ3WxGK7tmd0CrwYrE1,507429,4
334,Jorn Van Deynhoven,101010 (The Perfect Ten) - Original Mix,2015,0.515,0.929,2,-4.273,0.0497,1.56e-05,0.954,0.274,0.422,133.978,0m5OVHB8GARCA36K8pKgR9,spotify:track:0m5OVHB8GARCA36K8pKgR9,357100,4
333,Above & Beyond & Zoë Johnston,There's Only You - Above & Beyond Extended Club Mix,2019,0.583,0.849,5,-6.46,0.0417,0.00137,0.134,0.472,0.106,127.99,0KVOsDD049cZWWbq1uxNVk,spotify:track:0KVOsDD049cZWWbq1uxNVk,457500,4
332,Alexander Popov & Attila Syah & Natalie Gioia,Nothing Is Over - Extended Mix,2018,0.503,0.903,9,-6.017,0.0742,0.000164,0.53,0.313,0.0522,131.99,2u8NXcZqsEpZ15lPW0ClvH,spotify:track:2u8NXcZqsEpZ15lPW0ClvH,385455,4
331,Plumb,Need You Now (How Many Times) - Bryan Kearney Remix,2014,0.483,0.998,10,-5.748,0.0883,2.66e-05,0.745,0.906,0.152,139.986,6ffzu8r53hRRJdpGyNCvQz,spotify:track:6ffzu8r53hRRJdpGyNCvQz,445714,4
330,Super8 & Tab & Julie Thompson,My Enemy - Rank 1 Remix,2011,0.669,0.788,1,-8.346,0.0533,0.00101,0.8,0.0933,0.149,130.987,09MGuL41ZLe9gzuMC4vgXe,spotify:track:09MGuL41ZLe9gzuMC4vgXe,516607,4
329,BT & Adam K,Tomahawk - Original Mix,2011,0.748,0.745,10,-7.002,0.0483,0.00105,0.841,0.139,0.233,130.015,4WIXiJVpULdTIVDtOANKwG,spotify:track:4WIXiJVpULdTIVDtOANKwG,547057,4
328,Matt Darey & Lost Tribe,Gamemaster - Original 1996 Mix,2018,0.57,0.991,4,-6.929,0.0514,0.00604,0.675,0.358,0.595,135.018,23AyySApyq5Dixm9367tup,spotify:track:23AyySApyq5Dixm9367tup,481013,4
327,MaRLo,Visions - Original Mix,2013,0.774,0.948,4,-4.447,0.203,0.00176,0.086,0.114,0.2,133.985,0KZJ6ZJYKXbd6BoQARMesg,spotify:track:0KZJ6ZJYKXbd6BoQARMesg,316000,4
326,Above & Beyond & Richard Bedford,On My Way To Heaven - Above & Beyond Club Mix,2012,0.744,0.515,10,-7.708,0.0446,0.00167,0.0667,0.0333,0.205,132.008,1kcBFIFeG8lPUV88o4ZNaT,spotify:track:1kcBFIFeG8lPUV88o4ZNaT,472685,4
325,Andy Blueman,Sea Tides,2017,0.444,0.991,1,-6.567,0.0494,2.98e-05,0.831,0.359,0.261,138.015,78RifPofivahDctLwGxh7v,spotify:track:78RifPofivahDctLwGxh7v,526957,4
324,Armin van Buuren,Rush Hour - Extended Mix,2007,0.65,0.756,6,-9.524,0.0738,0.00203,0.928,0.338,0.102,135.999,5Uwaj4i2hnGWAadzS30qxq,spotify:track:5Uwaj4i2hnGWAadzS30qxq,574013,4
323,L.S.G.,Netherworld - Oliver Prime Remix,2009,0.633,0.981,5,-11.104,0.0581,0.0473,0.867,0.361,0.0858,138.011,3GOWlA87Hwm3LdhYZYe5jB,spotify:track:3GOWlA87Hwm3LdhYZYe5jB,667293,4
322,Rank 1,Awakening - Original,2001,0.706,0.95,10,-8.215,0.0639,0.000715,0.9,0.0783,0.576,139.023,4UuIb3XPkOP1BfQ0QL8imD,spotify:track:4UuIb3XPkOP1BfQ0QL8imD,492440,4
321,DJ's United,Remember Love - Original Mix,2011,0.569,0.78,1,-5.537,0.0384,0.000186,0.71,0.601,0.0873,137.992,1w0aVYpZ5YFGtoNgKxqTiP,spotify:track:1w0aVYpZ5YFGtoNgKxqTiP,450293,4
320,Above & Beyond & Tranquility Base,Oceanic - Original Mix,2007,0.516,0.938,1,-7.141,0.044,0.000125,0.882,0.788,0.183,137.997,09d1QWH73sjjyKYc0Mu82I,spotify:track:09d1QWH73sjjyKYc0Mu82I,375493,4
319,Solarstone & Clare Stagg,Jewel - Pure Mix,2013,0.559,0.775,6,-6.412,0.0428,0.000144,0.0306,0.378,0.153,136.001,5HT9h9cAbv9viqHNPR77sX,spotify:track:5HT9h9cAbv9viqHNPR77sX,554910,4
318,GAIA,Stellar - Original Mix,2011,0.607,0.845,10,-7.835,0.0354,9.88e-05,0.896,0.655,0.04,131.995,5GMQERVSNWTlhZmYyzwOBs,spotify:track:5GMQERVSNWTlhZmYyzwOBs,454358,4
317,Above & Beyond,Blue Monday - Extended Mix,2020,0.756,0.68,2,-5.478,0.051,0.00118,0.36,0.0731,0.402,130.018,4p8nSq1bAIIbhvUtgYTXZm,spotify:track:4p8nSq1bAIIbhvUtgYTXZm,416250,4
316,Dash Berlin & Jonathan Mendelsohn,Better Half Of Me,2012,0.528,0.801,7,-6.664,0.044,0.0915,6.43e-05,0.186,0.225,133.977,1PY0gYjiCbwX6RZi0DsMLA,spotify:track:1PY0gYjiCbwX6RZi0DsMLA,411938,4
315,Solarstone & Clare Stagg,The Spell - Solarstone Pure Mix,2012,0.699,0.697,2,-8.038,0.0368,4.67e-05,0.00769,0.231,0.307,135.983,1WMEEAXQ4mfzrplOFft7kZ,spotify:track:1WMEEAXQ4mfzrplOFft7kZ,521238,4
314,Armin van Buuren & Markus Schulz,The Expedition (A State Of Trance 600 Anthem) - Original Mix,2013,0.541,0.916,0,-6.708,0.0404,0.000272,0.603,0.782,0.0564,132.994,5rYur3nFWrbtBwLy8IHZSv,spotify:track:5rYur3nFWrbtBwLy8IHZSv,422012,4
313,Andrew Rayel & Robbie Seed & That Girl,Stars Collide - Extended Mix,2020,0.566,0.915,9,-5.527,0.0479,2.65e-05,0.114,0.105,0.259,137.982,06RxJMj46buoCSARBCAsSB,spotify:track:06RxJMj46buoCSARBCAsSB,373597,4
312,Bryan Kearney & Christina Novelli,By My Side - Extended Mix,2016,0.557,0.963,8,-6.438,0.0459,8.93e-05,0.81,0.0451,0.308,140.004,5CJhK3Jl5pcZuetfVRngQd,spotify:track:5CJhK3Jl5pcZuetfVRngQd,388167,4
311,Armin van Buuren & Jacqueline Govaert,Never Say Never - Extended Mix,2009,0.678,0.608,0,-9.092,0.0309,0.00545,0.341,0.123,0.0799,134.007,57sp216X7QhTDsEF96XjGK,spotify:track:57sp216X7QhTDsEF96XjGK,421707,4
310,Bobina & Andrew Rayel,Sacramentum - Andrew Rayel Aether Mix,2013,0.72,0.83,7,-3.268,0.146,0.00632,0.0231,0.185,0.247,132.009,6HPGaHi7IfWXqHrvXzFcRl,spotify:track:6HPGaHi7IfWXqHrvXzFcRl,461818,4
309,Ferry Corsten,Punk - Vocal Extended,2002,0.57,0.602,7,-10.565,0.0338,0.000494,0.89,0.118,0.191,135.02,1fVnmta1rPvcxwdEcL2ixF,spotify:track:1fVnmta1rPvcxwdEcL2ixF,458200,4
308,Cerf & Mitiska & Jaren,Light The Skies - Retrobyte Classic Electrobounce Mix,2007,0.696,0.807,0,-6.104,0.0389,0.012,0.712,0.514,0.802,125.984,4hyuIfc2PG2BpEqtBpR2yl,spotify:track:4hyuIfc2PG2BpEqtBpR2yl,493067,4
307,Dash Berlin & Emma Hewitt,Disarm Yourself,2012,0.507,0.928,6,-5.501,0.0931,0.109,0.000254,0.0812,0.0487,133.986,338rbjXJRO4KuEG4vmINW2,spotify:track:338rbjXJRO4KuEG4vmINW2,390447,4
306,Above & Beyond & Seven Lions & Opposite the Other,See The End - Extended Mix,2019,0.571,0.707,7,-6.604,0.0518,0.00145,3.32e-05,0.0556,0.108,128.006,6AW2EpGhPMRuvo397iyP2r,spotify:track:6AW2EpGhPMRuvo397iyP2r,279093,4
305,Armin van Buuren & Rising Star & Betsie Larkin,Again - Armin van Buuren Extended Remix,2016,0.531,0.847,9,-6.265,0.0369,0.000322,0.287,0.635,0.286,132.01,1kpcbgAjTu9J2mHbiO1vfw,spotify:track:1kpcbgAjTu9J2mHbiO1vfw,371000,4
304,Armin van Buuren & Jaren,Unforgivable - Extended Mix,2009,0.707,0.51,7,-11.818,0.0451,0.00194,0.282,0.595,0.392,129.995,2xHT7SwVBVQuasDDqzU8EQ,spotify:track:2xHT7SwVBVQuasDDqzU8EQ,493973,4
303,Above & Beyond,Is It Love? (1001),2018,0.657,0.486,6,-12.415,0.0344,0.202,0.916,0.0795,0.32,124.008,5atCrwrn8zo69is3zRIM3Z,spotify:track:5atCrwrn8zo69is3zRIM3Z,344027,4
302,Assaf & Cassandra Grey,All Of You - Extended Mix,2019,0.771,0.576,0,-8.932,0.0904,0.00194,0.664,0.316,0.293,131.001,7wNcndETbMGceXa81F8TBq,spotify:track:7wNcndETbMGceXa81F8TBq,464970,4
301,M.I.D.O.R. & Six4eight,No Man's Land,2005,0.724,0.908,11,-10.15,0.0552,0.00408,0.821,0.103,0.252,138.015,5HR0lSlfmpljt3BMMBkawJ,spotify:track:5HR0lSlfmpljt3BMMBkawJ,272213,4
300,Daniel Kandi & Timmus,Symphonica,2010,0.563,0.95,7,-4.969,0.0445,6.31e-05,0.761,0.115,0.45,135.99,4CmBkPsdbA7ULIVoGC3MfJ,spotify:track:4CmBkPsdbA7ULIVoGC3MfJ,462412,4
299,Ferry Corsten & HALIENE,Wherever You Are - Extended Mix,2018,0.587,0.459,2,-10.149,0.0414,0.000224,0.498,0.0967,0.0791,129.968,4qkVBJBifgwWIgvZkZdaUt,spotify:track:4qkVBJBifgwWIgvZkZdaUt,450703,4
298,Craig Connelly & Jessica Lawrence & John O'Callaghan,How Can I - John O'Callaghan Extended Remix,2017,0.626,0.899,7,-6.772,0.0485,0.000589,0.575,0.65,0.0336,139.99,0URVVgGE7nml5poIL1ytge,spotify:track:0URVVgGE7nml5poIL1ytge,423956,4
297,Armin van Buuren & Ray Wilson,Yet Another Day - Original Mix,2006,0.528,0.954,4,-9.241,0.0515,4.28e-05,0.627,0.1,0.422,133.982,5pOgi4TmVOfa0dP6TrRVbl,spotify:track:5pOgi4TmVOfa0dP6TrRVbl,620787,4
296,RAM & Stine Grove,Forever and a Day - Original Mix,2016,0.546,0.97,1,-6.234,0.198,0.00277,0.218,0.118,0.0389,137.994,5Q9KffxzsfEnpruQVeRSdD,spotify:track:5Q9KffxzsfEnpruQVeRSdD,502666,4
295,Dogzilla,Without You - Dogzilla Extended Dub Mix,2005,0.567,0.819,2,-8.174,0.0424,4.81e-05,0.789,0.9,0.286,138.016,7AWYwmoGI6j1wwIj5QJGaI,spotify:track:7AWYwmoGI6j1wwIj5QJGaI,422205,4
294,KhoMha,Tierra - Extended Mix,2018,0.565,0.99,6,-4.359,0.063,0.000201,0.808,0.0798,0.04,128.007,72bj0Ky0yJYiaD9P2oA1up,spotify:track:72bj0Ky0yJYiaD9P2oA1up,308205,4
293,Andrew Rayel & Jano,How Do I Know - Club Mix,2012,0.643,0.814,6,-4.318,0.0455,0.00469,0.46,0.0725,0.271,134.036,4TgCG8KJgFf3Tiaxo2ClRT,spotify:track:4TgCG8KJgFf3Tiaxo2ClRT,392239,4
292,Armin van Buuren & Ana Criado,Suddenly Summer - Original Mix,2012,0.562,0.909,11,-6.507,0.0496,0.000524,0.534,0.0836,0.08,129.986,2h46kmf6QQms2HP9ezz8Rf,spotify:track:2h46kmf6QQms2HP9ezz8Rf,516923,4
291,Susana & The Blizzard & Omnia,Closer - Extended Mix,2010,0.624,0.836,11,-8.951,0.0781,0.0205,0.034,0.328,0.424,130.991,7MAN3OauW7hyy1CmZFMqDL,spotify:track:7MAN3OauW7hyy1CmZFMqDL,472602,4
290,Sean Tyas,Drop (Original Mix),2007,0.47,0.969,10,-7.195,0.0475,9.46e-05,0.862,0.35,0.31,139.988,2nSu86CgQ68RVUaF0gIvgu,spotify:track:2nSu86CgQ68RVUaF0gIvgu,530999,4
289,Gabriel & Dresden,Tracking Treasure Down - Original Mix,2006,0.681,0.636,4,-7.114,0.0688,0.000847,0.0475,0.0891,0.191,135.017,6hYyiunELXzyWnhqJhpoHW,spotify:track:6hYyiunELXzyWnhqJhpoHW,621640,4
288,Armin van Buuren & Photographer,Who's Afraid Of 138?! - Photographer Remix,2013,0.493,0.977,11,-7.606,0.0712,0.0002,0.938,0.39,0.464,140.011,3KBveZFn13Nh4A4PKO4ssA,spotify:track:3KBveZFn13Nh4A4PKO4ssA,516000,4
287,W&W & Vini Vici,Chakra - Extended Mix,2017,0.405,0.983,0,-5.137,0.253,0.000375,0.154,0.3,0.0449,137.995,1YT5fAjwUFG0UGj3MTPLAJ,spotify:track:1YT5fAjwUFG0UGj3MTPLAJ,428500,4
286,Rank 1,Breathing (Airwave) - Breaks Dub,2003,0.66,0.62,0,-9.438,0.044,0.0011,0.832,0.0209,0.484,136.988,5UljV7iP7jvL70uIpXGVZD,spotify:track:5UljV7iP7jvL70uIpXGVZD,397267,4
285,NWYR & Andrew Rayel,The Melody - Extended Mix,2019,0.607,0.896,1,-2.524,0.166,0.00346,0.0109,0.0496,0.321,130.015,7vAUX4YyY4nOxyGmyvB559,spotify:track:7vAUX4YyY4nOxyGmyvB559,251077,4
284,Markus Schulz & Delacey,Destiny - Extended Mix,2015,0.582,0.796,3,-5.443,0.0466,0.00258,0.0509,0.149,0.243,129.987,1ws9Ies6cq6Pol1zZyroKv,spotify:track:1ws9Ies6cq6Pol1zZyroKv,610351,4
283,Factor B & Cat Martin,Crashing Over - Extended Mix,2019,0.488,0.958,0,-7.42,0.0709,0.00361,0.638,0.0654,0.14,137.985,4lWdJtiS7HjltLYvMwAAVG,spotify:track:4lWdJtiS7HjltLYvMwAAVG,563485,4
282,Armin van Buuren & Garibay & Olaf Blackwood,I Need You (feat. Olaf Blackwood) - Extended Club Mix,2017,0.666,0.872,8,-6.497,0.0584,0.00151,0.137,0.0933,0.255,127.984,720pdK0SRtCaNRSvXykySd,spotify:track:720pdK0SRtCaNRSvXykySd,330360,4
281,Gareth Emery & Christina Novelli & John O'Callaghan,Save Me - John O'Callaghan Extended Remix,2016,0.569,0.971,7,-7.138,0.0721,0.000321,0.755,0.404,0.153,138.024,3GMh4NZ72O8SA7gUsw6DZr,spotify:track:3GMh4NZ72O8SA7gUsw6DZr,470000,4
280,Gabriel & Dresden & Sub Teal & Cosmic Gate,Only Road - Cosmic Gate Extended Mix,2018,0.6,0.703,7,-5.805,0.0448,0.00123,0.371,0.0863,0.163,128.021,2M8OpNoJ4uPJdUPZYbyKK7,spotify:track:2M8OpNoJ4uPJdUPZYbyKK7,401250,4
279,Elevation,Biscayne - Lemon & Einar K Remix,2009,0.575,0.734,7,-13.249,0.0559,0.000647,0.88,0.396,0.322,137.003,03VJ1QqVWMmHvHH7OlSqVp,spotify:track:03VJ1QqVWMmHvHH7OlSqVp,472993,4
